TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Bin,CustomerAge_Bin,Target
TX001857,AC00134,49.59,2023-08-25 16:45:20,Debit,Boston,D000679,18.92.67.57,M089,Branch,48.0,Engineer,147.0,1.0,6037.03,2024-11-04 08:09:56,1,2,3
TX001859,AC00393,134.92,2023-10-31 16:46:18,Debit,Los Angeles,D000636,125.225.212.244,M021,Online,19.000000000000004,Student,101.0,1.0,1081.9700000000007,2024-11-04 08:09:40,2,1,2
TX001860,AC00029,116.97,2023-07-12 16:52:54,Debit,Oklahoma City,D000054,23.92.205.75,M041,ATM,18.0,Student,299.0,1.0,729.6999999999998,2024-11-04 08:08:24,2,1,8
TX001863,AC00233,5.810000000000002,2023-06-23 17:36:28,Debit,Houston,D000007,141.121.30.32,M064,ATM,25.0,Student,222.0,1.0,1290.9499999999998,2024-11-04 08:08:02,1,1,8
TX001864,AC00017,103.48000000000002,2023-01-30 16:04:17,Debit,Baltimore,D000640,1.98.25.114,M095,ATM,32.0,Engineer,33.0,1.0,6494.25,2024-11-04 08:09:34,2,0,7
TX001865,AC00071,156.74,2023-02-24 18:22:31,Debit,Oklahoma City,D000626,147.234.20.46,M010,ATM,70.0,Retired,136.0,1.0,4004.35,2024-11-04 08:08:30,2,3,3
TX001866,AC00128,505.14,2023-01-03 17:33:54,Debit,Portland,D000431,48.89.167.189,M058,ATM,68.0,Retired,179.0,1.0,2525.47,2024-11-04 08:11:16,0,3,5
TX001867,AC00073,31.059999999999974,2023-11-20 16:59:13,Debit,Kansas City,D000308,41.0.10.107,M072,ATM,46.0,Doctor,61.0,1.0,11014.25,2024-11-04 08:07:23,1,2,1
TX001868,AC00353,7.609999999999985,2023-09-21 18:13:38,Debit,Atlanta,D000531,40.192.99.27,M022,ATM,50.0,Doctor,163.0,1.0,6275.0,2024-11-04 08:08:10,1,2,3
TX001870,AC00396,145.77,2023-04-05 16:08:13,Debit,Memphis,D000175,158.129.49.240,M040,ATM,68.0,Retired,237.0,1.0,5294.98,2024-11-04 08:11:25,2,3,6
TX001871,AC00439,369.44,2023-11-20 17:11:02,Debit,Detroit,D000572,26.113.209.69,M094,Online,34.0,Engineer,19.0,1.0,5018.67,2024-11-04 08:08:32,2,0,7
TX001872,AC00063,558.86,2023-03-15 17:27:37,Debit,Austin,D000072,156.173.170.140,M040,ATM,60.0,Doctor,95.0,1.0,9844.32,2024-11-04 08:11:19,0,2,5
TX001873,AC00203,429.15,2023-03-09 16:21:09,Debit,Las Vegas,D000193,41.0.10.107,M054,Branch,26.0,Student,218.0,1.0,712.1300000000001,2024-11-04 08:11:30,2,0,8
TX001874,AC00394,36.73999999999998,2023-02-06 16:54:19,Debit,Tucson,D000062,187.52.200.18,M094,Branch,33.0,Doctor,133.0,1.0,6217.58,2024-11-04 08:07:57,1,0,7
TX001876,AC00144,132.48,2023-08-09 18:38:49,Debit,Charlotte,D000097,44.197.126.59,M062,Branch,36.0,Engineer,101.0,1.0,9313.05,2024-11-04 08:07:12,2,0,7
TX001878,AC00285,203.76,2023-10-02 16:33:09,Debit,Chicago,D000088,221.105.243.251,M012,Branch,55.0,Retired,37.0,1.0,6747.16,2024-11-04 08:09:45,2,2,4
TX001879,AC00047,750.95,2023-09-08 18:16:31,Debit,Chicago,D000551,136.105.231.135,M100,Branch,78.0,Retired,27.0,1.0,5134.37,2024-11-04 08:11:09,0,3,5
TX001880,AC00460,0.839999999999975,2024-01-01 16:45:56,Debit,Austin,D000527,136.172.149.77,M036,ATM,52.0,Engineer,31.000000000000014,1.0,2207.54,2024-11-04 08:07:14,1,2,3
TX001881,AC00073,257.18,2023-07-10 17:00:03,Debit,Los Angeles,D000479,81.67.222.238,M010,Online,67.0,Doctor,28.0,1.0,13336.15,2024-11-04 08:10:15,2,3,1
TX001882,AC00253,767.66,2023-05-08 17:44:34,Debit,San Jose,D000074,193.209.134.233,M085,ATM,63.0,Doctor,155.0,1.0,1801.69,2024-11-04 08:12:04,0,3,5
TX001883,AC00320,182.29,2023-05-10 16:55:57,Debit,San Diego,D000193,13.188.62.74,M032,Online,54.0,Doctor,123.0,1.0,522.3900000000003,2024-11-04 08:08:24,2,2,4
TX001886,AC00363,144.1,2023-07-07 17:24:42,Debit,Chicago,D000214,49.29.37.185,M065,Branch,57.0,Doctor,30.0,1.0,11523.64,2024-11-04 08:10:03,2,2,1
TX001887,AC00448,72.5,2023-04-10 17:48:18,Debit,Fort Worth,D000431,201.113.165.203,M053,ATM,40.0,Doctor,30.0,1.0,12723.62,2024-11-04 08:11:48,1,0,7
TX001889,AC00181,22.150000000000006,2023-05-03 16:26:08,Debit,Denver,D000452,83.182.211.68,M065,Branch,44.0,Doctor,73.0,1.0,7451.83,2024-11-04 08:11:03,1,2,3
TX001890,AC00213,777.92,2023-06-12 18:56:58,Debit,Austin,D000125,194.88.79.54,M045,Branch,62.0,Doctor,97.0,1.0,7061.58,2024-11-04 08:09:32,0,3,5
TX001891,AC00470,790.07,2023-05-26 17:32:29,Debit,Miami,D000181,82.75.200.117,M096,Online,28.0,Student,197.0,1.0,985.77,2024-11-04 08:10:46,0,0,2
TX001893,AC00192,767.41,2023-09-07 16:28:19,Debit,Fort Worth,D000058,116.175.11.222,M021,ATM,56.0,Doctor,27.0,1.0,12799.34,2024-11-04 08:08:55,0,2,5
TX001896,AC00499,49.670000000000016,2023-02-20 18:48:52,Debit,Atlanta,D000560,184.4.253.143,M030,Online,21.0,Student,146.0,1.0,842.9400000000005,2024-11-04 08:08:23,1,1,2
TX001898,AC00085,702.87,2023-06-07 17:06:21,Debit,Washington,D000352,216.31.34.238,M033,ATM,19.000000000000004,Student,184.0,1.0,1237.5,2024-11-04 08:11:14,0,1,8
TX001901,AC00338,52.870000000000005,2023-03-31 17:25:22,Debit,Indianapolis,D000053,91.103.147.166,M055,Branch,24.0,Student,70.0,1.0,960.96,2024-11-04 08:11:49,1,1,0
TX001902,AC00384,179.0,2023-09-06 16:01:35,Debit,Houston,D000583,49.10.93.200,M053,ATM,78.0,Retired,121.0,1.0,7310.88,2024-11-04 08:10:18,2,3,3
TX001904,AC00003,384.11,2023-05-15 16:35:43,Debit,Fort Worth,D000290,194.88.79.54,M032,ATM,58.0,Retired,12.0,1.0,7902.52,2024-11-04 08:06:36,2,2,3
TX001905,AC00378,227.61,2023-08-07 16:16:26,Debit,Houston,D000162,220.179.173.114,M025,Online,71.0,Retired,61.0,1.0,4405.28,2024-11-04 08:07:41,2,3,4
TX001906,AC00217,40.829999999999984,2023-08-16 16:40:51,Debit,Indianapolis,D000627,1.238.163.61,M040,ATM,48.0,Engineer,24.0,1.0,3944.12,2024-11-04 08:12:04,1,2,3
TX001908,AC00184,484.24,2023-05-29 16:40:15,Debit,Raleigh,D000305,73.108.76.238,M019,Branch,67.0,Doctor,77.0,1.0,8042.3,2024-11-04 08:06:44,2,3,1
TX001910,AC00151,301.47,2023-01-26 16:13:15,Debit,Chicago,D000030,36.13.239.172,M040,Branch,21.0,Student,291.0,1.0,560.7299999999996,2024-11-04 08:09:25,2,1,8
TX001911,AC00366,199.09,2023-05-19 16:54:16,Debit,Detroit,D000663,157.47.114.20,M078,Online,70.0,Doctor,89.0,1.0,1658.52,2024-11-04 08:08:46,2,3,3
TX001913,AC00076,515.94,2023-12-22 16:42:33,Debit,San Francisco,D000606,27.215.118.94,M049,ATM,29.0,Engineer,37.0,1.0,1389.8900000000003,2024-11-04 08:11:10,0,0,8
TX001914,AC00290,41.93000000000001,2023-02-13 16:44:18,Debit,Fresno,D000600,211.45.75.44,M055,ATM,48.0,Engineer,136.0,1.0,5081.26,2024-11-04 08:06:24,1,2,3
TX001916,AC00034,95.35,2023-07-26 16:27:19,Debit,Chicago,D000348,39.163.103.27,M032,Online,21.0,Student,131.0,1.0,1639.9,2024-11-04 08:07:22,1,1,8
TX001917,AC00373,93.13999999999999,2023-01-02 16:47:11,Debit,Memphis,D000624,83.207.115.164,M092,Online,67.0,Retired,151.0,1.0,5473.82,2024-11-04 08:07:53,1,3,3
TX001921,AC00431,233.71,2023-03-13 17:30:20,Debit,Jacksonville,D000450,114.115.12.20,M040,Online,19.000000000000004,Student,297.0,1.0,1231.98,2024-11-04 08:12:09,2,1,2
TX001922,AC00243,14.919999999999987,2023-05-22 16:51:28,Debit,Las Vegas,D000521,56.89.80.133,M044,Branch,26.0,Engineer,120.0,1.0,6611.26,2024-11-04 08:07:33,1,0,7
TX001923,AC00499,242.17,2023-06-08 16:28:29,Debit,Jacksonville,D000442,111.226.226.202,M032,ATM,60.0,Doctor,147.0,1.0,883.7200000000003,2024-11-04 08:10:41,2,2,6
TX001924,AC00065,122.98000000000002,2023-07-24 16:15:58,Debit,Jacksonville,D000259,113.134.242.82,M020,Online,79.0,Retired,228.0,1.0,5055.99,2024-11-04 08:09:50,2,3,4
TX001925,AC00492,129.35,2023-08-28 16:31:48,Debit,Las Vegas,D000631,179.43.245.131,M040,ATM,52.0,Engineer,130.0,1.0,7166.88,2024-11-04 08:09:41,2,2,3
TX001926,AC00062,138.32999999999998,2023-07-07 17:58:29,Debit,Dallas,D000183,31.127.129.152,M011,Online,21.0,Student,69.0,1.0,232.5600000000004,2024-11-04 08:09:17,2,1,8
TX001927,AC00026,39.31,2023-10-30 17:24:55,Debit,Portland,D000394,203.197.235.35,M053,Online,25.0,Student,178.0,1.0,1236.38,2024-11-04 08:06:47,1,1,8
TX001928,AC00201,91.85,2023-10-16 16:50:31,Debit,Seattle,D000471,64.89.183.39,M040,Online,21.0,Student,148.0,1.0,802.0900000000001,2024-11-04 08:12:14,1,1,8
TX001929,AC00377,277.7,2023-06-22 16:38:46,Debit,Nashville,D000490,16.131.3.140,M011,Branch,58.0,Engineer,107.0,1.0,1423.1999999999998,2024-11-04 08:11:43,2,2,4
TX001930,AC00269,114.03,2023-11-24 16:30:21,Debit,Portland,D000010,10.191.172.154,M081,ATM,51.0,Doctor,172.0,1.0,13388.56,2024-11-04 08:11:42,2,2,1
TX001932,AC00070,31.18999999999997,2023-04-25 16:23:59,Debit,Charlotte,D000410,93.160.83.196,M023,ATM,52.0,Engineer,74.0,1.0,5545.96,2024-11-04 08:09:33,1,2,3
TX001934,AC00337,742.26,2023-06-20 17:04:02,Debit,San Diego,D000678,172.111.76.65,M056,Online,27.0,Engineer,36.0,1.0,7868.19,2024-11-04 08:10:01,0,0,5
TX001935,AC00051,256.8,2023-02-24 16:49:51,Debit,Charlotte,D000143,173.232.121.213,M014,ATM,26.0,Student,80.0,1.0,1128.3799999999997,2024-11-04 08:09:22,2,0,8
TX001936,AC00328,378.68,2023-01-06 17:23:59,Debit,Fort Worth,D000653,31.75.105.19,M095,ATM,60.0,Doctor,239.0,1.0,7627.04,2024-11-04 08:07:11,2,2,3
TX001937,AC00064,571.93,2023-09-20 17:44:37,Debit,Washington,D000230,113.137.153.101,M048,Online,52.0,Retired,119.0,1.0,4026.03,2024-11-04 08:06:42,0,2,5
TX001940,AC00363,533.61,2023-12-20 16:17:11,Debit,Mesa,D000324,66.255.7.16,M043,Online,48.0,Engineer,115.0,1.0,3656.93,2024-11-04 08:11:43,0,2,5
TX001941,AC00196,428.62,2023-06-05 16:02:04,Debit,Raleigh,D000039,71.93.189.160,M028,Branch,55.0,Retired,72.0,1.0,3473.24,2024-11-04 08:10:24,2,2,6
TX001942,AC00360,361.22,2023-04-17 17:58:55,Debit,Raleigh,D000338,173.135.78.201,M028,ATM,64.0,Retired,167.0,1.0,7061.73,2024-11-04 08:10:24,2,3,6
TX001943,AC00499,837.29,2023-11-27 16:14:25,Debit,Phoenix,D000189,217.233.219.196,M002,Branch,25.0,Student,216.0,1.0,6012.67,2024-11-04 08:07:12,0,1,2
TX001945,AC00165,135.27000000000004,2023-08-10 16:16:41,Debit,Atlanta,D000526,166.79.195.157,M050,ATM,48.0,Doctor,131.0,1.0,9410.51,2024-11-04 08:09:32,2,2,3
TX001946,AC00299,185.1,2023-08-08 16:21:01,Debit,Albuquerque,D000664,211.97.88.141,M005,Branch,53.0,Retired,23.0,1.0,6115.63,2024-11-04 08:10:41,2,2,3
TX001948,AC00409,354.96,2023-11-29 16:27:38,Debit,Fort Worth,D000282,5.50.152.168,M014,Online,69.0,Doctor,96.0,1.0,6712.94,2024-11-04 08:08:19,2,3,4
TX001949,AC00100,224.22,2023-01-23 18:45:00,Debit,Fresno,D000421,148.234.210.167,M086,Branch,53.0,Doctor,37.0,1.0,8400.87,2024-11-04 08:12:18,2,2,3
TX001950,AC00244,737.1000000000001,2023-07-19 16:11:01,Debit,Washington,D000637,146.250.144.172,M032,ATM,60.0,Retired,92.0,1.0,4644.19,2024-11-04 08:11:08,0,2,5
TX001951,AC00382,223.22,2023-07-17 16:20:27,Debit,Fort Worth,D000397,66.255.7.16,M018,ATM,27.0,Student,96.0,1.0,1734.2200000000003,2024-11-04 08:08:15,2,0,0
TX001952,AC00389,557.26,2023-10-04 17:06:57,Debit,San Jose,D000184,197.23.128.119,M076,ATM,69.0,Doctor,53.0,1.0,5237.12,2024-11-04 08:09:49,0,3,5
TX001954,AC00275,27.440000000000026,2023-11-06 17:23:43,Debit,Boston,D000451,177.172.184.163,M057,ATM,62.0,Retired,164.0,1.0,5950.48,2024-11-04 08:08:43,1,3,3
TX001955,AC00231,310.09,2023-11-24 16:49:29,Debit,Detroit,D000405,89.18.54.235,M068,Branch,36.0,Doctor,166.0,1.0,9962.5,2024-11-04 08:10:52,2,0,7
TX001956,AC00449,80.38,2023-03-06 16:25:52,Debit,Kansas City,D000686,1.238.163.61,M064,Online,52.0,Doctor,116.0,1.0,9662.88,2024-11-04 08:09:54,1,2,3
TX001959,AC00023,59.72999999999999,2023-05-22 16:38:39,Debit,Fresno,D000681,186.57.149.225,M019,ATM,27.0,Student,56.0,1.0,800.9300000000003,2024-11-04 08:10:10,1,0,8
TX001960,AC00272,758.77,2023-06-23 16:12:15,Debit,San Antonio,D000332,163.69.89.200,M009,ATM,60.0,Engineer,114.0,1.0,7231.47,2024-11-04 08:08:24,0,2,5
TX001961,AC00377,301.51,2023-02-24 16:33:33,Debit,Charlotte,D000509,193.190.29.63,M089,ATM,22.0,Student,284.0,1.0,1052.3099999999995,2024-11-04 08:11:09,2,1,2
TX001964,AC00220,483.92,2023-10-16 18:57:30,Debit,New York,D000046,145.179.219.57,M092,ATM,70.0,Retired,115.0,1.0,3138.0,2024-11-04 08:06:59,2,3,6
TX001965,AC00370,78.93,2023-02-17 16:41:31,Debit,Mesa,D000602,211.45.75.44,M099,ATM,38.0,Doctor,145.0,1.0,9916.24,2024-11-04 08:12:17,1,0,7
TX001966,AC00187,36.629999999999995,2023-05-04 17:02:55,Debit,Miami,D000560,16.94.155.46,M094,ATM,75.0,Retired,261.0,1.0,7941.73,2024-11-04 08:07:35,1,3,3
TX001967,AC00293,87.85,2023-12-13 17:25:54,Debit,Chicago,D000654,184.146.10.88,M062,Branch,49.0,Engineer,63.0,1.0,3753.24,2024-11-04 08:07:15,1,2,3
TX001969,AC00016,705.3400000000001,2023-09-12 18:52:56,Debit,Washington,D000562,63.67.150.226,M026,Online,59.0,Doctor,124.0,1.0,5003.22,2024-11-04 08:12:18,0,2,5
TX001971,AC00005,116.88999999999999,2023-11-20 16:31:15,Debit,Columbus,D000328,146.250.144.172,M064,Online,71.0,Retired,226.0,1.0,4880.31,2024-11-04 08:06:37,2,3,4
TX001972,AC00190,106.41,2023-01-16 16:37:34,Debit,Los Angeles,D000473,84.237.126.96,M063,Branch,57.0,Retired,87.0,1.0,1310.38,2024-11-04 08:07:01,2,2,3
TX001974,AC00407,584.41,2023-01-02 16:51:47,Debit,Las Vegas,D000326,124.180.225.109,M051,ATM,23.0,Student,41.0,1.0,4475.22,2024-11-04 08:11:29,0,1,0
TX001976,AC00260,79.20999999999998,2023-11-24 17:52:34,Debit,Chicago,D000014,165.143.173.165,M055,Branch,56.0,Retired,140.0,1.0,1615.04,2024-11-04 08:07:01,1,2,4
TX001980,AC00013,422.81,2023-11-20 16:07:20,Debit,Los Angeles,D000050,77.92.193.22,M036,Branch,28.0,Student,193.0,1.0,1929.2799999999997,2024-11-04 08:10:28,2,0,8
TX001981,AC00386,135.43,2023-10-06 16:14:51,Debit,San Jose,D000626,120.170.93.69,M031,ATM,57.0,Retired,92.0,1.0,5315.83,2024-11-04 08:08:57,2,2,3
TX001983,AC00439,308.94,2023-04-03 16:35:29,Debit,Los Angeles,D000650,49.20.211.229,M092,Online,25.0,Student,167.0,1.0,1931.6599999999999,2024-11-04 08:07:47,2,1,2
TX001984,AC00088,295.93,2023-02-20 17:26:39,Debit,Boston,D000414,145.179.219.57,M021,Branch,36.0,Doctor,117.0,1.0,1050.63,2024-11-04 08:09:56,2,0,7
TX001986,AC00245,77.44,2023-06-26 16:28:59,Debit,Washington,D000218,195.164.171.146,M011,Branch,58.0,Retired,268.0,1.0,1950.63,2024-11-04 08:10:59,1,2,6
TX001989,AC00278,291.68,2023-08-07 18:07:57,Debit,Columbus,D000021,72.128.135.172,M058,ATM,21.0,Student,90.0,1.0,1451.02,2024-11-04 08:11:59,2,1,0
TX001990,AC00311,56.96000000000001,2023-06-26 17:38:30,Debit,Albuquerque,D000379,70.130.169.235,M011,ATM,22.0,Student,135.0,1.0,1597.85,2024-11-04 08:07:18,1,1,0
TX001991,AC00206,436.8,2023-07-03 16:15:11,Debit,Seattle,D000619,19.228.76.177,M082,Online,27.0,Student,92.0,1.0,1256.33,2024-11-04 08:10:00,2,0,2
TX001992,AC00329,259.49,2023-06-09 16:31:56,Debit,Austin,D000433,162.151.179.167,M045,Online,72.0,Retired,292.0,1.0,7320.61,2024-11-04 08:07:31,2,3,4
TX001993,AC00338,726.26,2023-02-13 17:13:49,Debit,Omaha,D000386,69.160.14.157,M035,Online,57.0,Retired,147.0,1.0,2150.38,2024-11-04 08:06:49,0,2,5
TX001994,AC00409,568.68,2023-04-25 18:47:16,Debit,Houston,D000283,189.248.139.91,M075,ATM,72.0,Retired,101.0,1.0,2940.04,2024-11-04 08:08:39,0,3,5
TX001999,AC00235,61.329999999999984,2023-09-20 18:18:00,Debit,Raleigh,D000201,167.95.191.52,M018,ATM,27.0,Engineer,129.0,1.0,7537.4,2024-11-04 08:06:27,1,0,7
TX002000,AC00261,27.639999999999986,2023-06-09 17:14:26,Debit,New York,D000044,208.142.57.37,M065,Online,54.0,Engineer,23.0,1.0,7498.51,2024-11-04 08:08:22,1,2,4
TX002001,AC00456,3.8499999999999943,2023-04-17 16:27:27,Debit,San Jose,D000058,72.192.101.196,M025,ATM,29.0,Doctor,32.0,1.0,10506.41,2024-11-04 08:08:51,1,0,7
TX002003,AC00245,178.55,2023-12-15 16:16:30,Debit,Houston,D000630,16.250.113.156,M076,Branch,55.0,Engineer,67.0,1.0,7568.4,2024-11-04 08:12:21,2,2,3
TX002004,AC00388,248.76,2023-05-24 16:12:18,Debit,Denver,D000334,80.75.92.66,M091,ATM,18.0,Student,56.0,1.0,546.46,2024-11-04 08:06:33,2,1,2
TX002005,AC00008,76.16,2023-11-21 16:45:29,Debit,San Francisco,D000539,100.128.70.210,M060,ATM,23.0,Student,99.0,1.0,1072.2500000000005,2024-11-04 08:12:04,1,1,8
TX002006,AC00065,347.25,2023-01-30 18:49:52,Debit,Indianapolis,D000646,33.28.138.82,M062,ATM,69.0,Doctor,250.0,1.0,7273.55,2024-11-04 08:08:01,2,3,3
TX002008,AC00352,325.98,2023-07-20 16:58:39,Debit,Washington,D000232,141.201.46.191,M086,ATM,19.000000000000004,Student,277.0,1.0,782.3500000000004,2024-11-04 08:08:23,2,1,2
TX002009,AC00481,249.56,2023-11-20 16:05:05,Debit,New York,D000617,49.10.93.200,M083,Branch,76.0,Retired,246.0,1.0,4444.95,2024-11-04 08:11:08,2,3,6
TX002010,AC00341,17.430000000000007,2023-02-22 17:39:54,Debit,Albuquerque,D000574,155.19.119.0,M042,ATM,56.0,Doctor,33.0,1.0,10658.88,2024-11-04 08:08:36,1,2,3
TX002012,AC00248,585.58,2023-09-04 16:13:40,Debit,Raleigh,D000580,175.166.115.182,M091,Branch,23.0,Student,55.0,1.0,1729.02,2024-11-04 08:09:16,0,1,2
TX002015,AC00252,331.98,2023-08-28 16:40:01,Debit,Denver,D000302,60.153.124.80,M047,ATM,74.0,Retired,12.0,1.0,7600.99,2024-11-04 08:09:26,2,3,3
TX002016,AC00286,199.54,2023-10-10 17:24:33,Debit,Portland,D000631,16.250.113.156,M070,Online,56.0,Engineer,268.0,1.0,9603.73,2024-11-04 08:10:49,2,2,1
TX002017,AC00001,212.97,2023-11-14 16:56:34,Debit,Atlanta,D000492,45.241.13.208,M003,Online,59.0,Engineer,178.0,1.0,4180.4,2024-11-04 08:10:42,2,2,4
TX002018,AC00453,270.56,2023-02-17 16:57:32,Debit,Philadelphia,D000203,57.166.147.242,M038,Online,23.0,Student,139.0,1.0,1268.44,2024-11-04 08:08:05,2,1,0
TX002019,AC00291,306.37,2023-06-27 18:26:08,Debit,Chicago,D000484,21.122.39.207,M015,ATM,26.0,Engineer,120.0,1.0,9609.67,2024-11-04 08:07:43,2,0,7
TX002021,AC00390,98.48000000000002,2023-02-16 17:14:41,Debit,Miami,D000440,202.194.199.70,M090,Branch,47.0,Engineer,12.0,1.0,9538.92,2024-11-04 08:11:29,1,2,3
TX002022,AC00345,889.01,2023-08-29 17:55:07,Debit,Virginia Beach,D000299,198.166.198.233,M030,Online,36.0,Engineer,169.0,1.0,4826.88,2024-11-04 08:11:23,0,0,5
TX002023,AC00010,537.86,2023-09-19 16:44:21,Debit,Kansas City,D000159,144.228.168.6,M001,Online,27.0,Student,134.0,1.0,293.0600000000004,2024-11-04 08:09:27,0,0,8
TX002024,AC00106,241.18,2023-05-30 18:29:15,Debit,Mesa,D000616,12.240.113.200,M025,ATM,25.0,Student,162.0,1.0,1445.5299999999997,2024-11-04 08:06:56,2,1,8
TX002025,AC00087,130.54,2023-04-05 17:20:36,Debit,Atlanta,D000544,173.135.78.201,M074,ATM,64.0,Doctor,94.0,1.0,11204.62,2024-11-04 08:09:50,2,3,3
TX002027,AC00069,8.810000000000002,2023-05-22 16:57:30,Debit,Dallas,D000462,35.67.21.23,M046,Online,57.0,Doctor,165.0,1.0,13523.65,2024-11-04 08:09:40,1,2,1
TX002028,AC00020,28.52000000000001,2023-06-02 16:54:12,Debit,Detroit,D000700,40.10.25.102,M021,ATM,20.0,Student,163.0,1.0,662.5100000000002,2024-11-04 08:08:28,1,1,8
TX002031,AC00186,199.23,2023-09-04 16:04:27,Debit,Tucson,D000183,24.148.92.177,M052,ATM,29.0,Engineer,54.0,1.0,9834.0,2024-11-04 08:07:46,2,0,7
TX002032,AC00165,42.25999999999999,2023-10-26 16:19:25,Debit,Raleigh,D000214,59.132.247.252,M080,ATM,44.0,Doctor,171.0,1.0,268.77000000000044,2024-11-04 08:09:35,1,2,6
TX002033,AC00438,166.06,2023-07-14 16:06:06,Debit,Indianapolis,D000195,85.239.236.80,M020,ATM,30.0,Engineer,172.0,1.0,5397.68,2024-11-04 08:07:04,2,0,7
TX002035,AC00472,588.37,2023-01-05 17:48:29,Debit,Dallas,D000482,49.20.211.229,M100,Online,28.0,Student,284.0,1.0,1926.08,2024-11-04 08:07:39,0,0,2
TX002036,AC00446,72.82,2023-11-10 16:50:35,Debit,Houston,D000453,25.188.196.47,M063,Online,68.0,Doctor,127.0,1.0,6911.62,2024-11-04 08:06:49,1,3,3
TX002037,AC00427,162.36,2023-11-22 16:10:32,Debit,Tucson,D000315,125.89.163.224,M069,Online,36.0,Engineer,147.0,1.0,7527.04,2024-11-04 08:09:02,2,0,7
TX002041,AC00467,639.57,2023-12-18 16:25:18,Debit,Philadelphia,D000166,189.183.50.147,M013,Branch,60.0,Doctor,43.0,1.0,11726.47,2024-11-04 08:12:02,0,2,5
TX002042,AC00094,58.22999999999999,2023-07-26 17:25:23,Debit,Phoenix,D000504,200.22.195.243,M068,Online,28.0,Student,34.0,1.0,9189.76,2024-11-04 08:09:59,1,0,8
TX002045,AC00241,188.61,2024-01-01 17:16:23,Debit,Boston,D000451,107.248.120.12,M083,Online,67.0,Retired,26.0,1.0,7167.57,2024-11-04 08:06:23,2,3,3
TX002049,AC00041,50.28,2023-02-02 16:20:28,Debit,Oklahoma City,D000544,196.244.194.198,M057,Branch,60.0,Engineer,65.0,1.0,5729.1,2024-11-04 08:06:46,1,2,3
TX002051,AC00475,70.68,2023-11-22 17:01:08,Debit,El Paso,D000138,13.88.251.53,M016,Online,25.0,Student,105.0,1.0,1478.4099999999999,2024-11-04 08:10:55,1,1,2
TX002052,AC00181,261.77,2023-01-12 18:07:21,Debit,Chicago,D000026,82.75.200.117,M004,Online,28.0,Student,46.0,1.0,824.71,2024-11-04 08:11:48,2,0,0
TX002053,AC00120,183.22,2023-10-05 18:40:15,Debit,Milwaukee,D000290,64.15.0.66,M099,ATM,27.0,Student,63.0,1.0,1024.42,2024-11-04 08:07:27,2,0,8
TX002055,AC00500,156.86,2023-01-30 16:37:53,Debit,Charlotte,D000168,11.167.243.171,M099,ATM,51.0,Doctor,102.0,1.0,14453.35,2024-11-04 08:10:27,2,2,1
TX002056,AC00292,120.67000000000002,2023-12-25 18:16:39,Debit,Chicago,D000118,214.247.164.80,M040,ATM,42.0,Doctor,233.0,1.0,5374.54,2024-11-04 08:12:08,2,2,6
TX002058,AC00476,506.80999999999995,2023-12-20 16:17:24,Debit,Milwaukee,D000650,138.220.61.84,M091,ATM,59.0,Engineer,41.0,1.0,2757.23,2024-11-04 08:08:00,0,2,5
TX002059,AC00391,328.39,2023-11-09 16:47:01,Debit,New York,D000396,110.150.1.201,M013,ATM,41.0,Engineer,108.0,1.0,2523.83,2024-11-04 08:11:57,2,2,6
TX002060,AC00267,796.3,2023-03-22 16:03:01,Debit,Austin,D000225,93.160.83.196,M062,Branch,67.0,Retired,64.0,1.0,1498.79,2024-11-04 08:08:32,0,3,5
TX002061,AC00034,72.47,2023-10-17 18:02:43,Debit,Boston,D000066,89.18.54.235,M083,Online,29.0,Doctor,72.0,1.0,1305.56,2024-11-04 08:11:10,1,0,7
TX002062,AC00425,279.6,2023-05-31 16:28:06,Debit,Fort Worth,D000452,182.84.41.229,M097,ATM,25.0,Student,131.0,1.0,1910.9,2024-11-04 08:06:53,2,1,2
TX002063,AC00048,304.2,2023-06-08 16:06:13,Debit,Indianapolis,D000652,11.188.75.155,M083,Online,25.0,Student,102.0,1.0,423.6400000000003,2024-11-04 08:10:19,2,1,8
TX002064,AC00110,351.38,2023-06-26 18:41:55,Debit,New York,D000254,47.82.77.181,M026,Branch,64.0,Retired,21.0,1.0,7606.63,2024-11-04 08:06:32,2,3,3
TX002065,AC00427,86.07,2023-11-20 18:40:45,Debit,Dallas,D000355,192.163.114.167,M078,Branch,31.0,Doctor,23.0,1.0,842.5599999999995,2024-11-04 08:12:19,1,0,7
TX002066,AC00483,604.5,2023-08-08 18:39:24,Debit,Portland,D000501,31.127.129.152,M073,ATM,28.0,Student,80.0,1.0,709.4200000000001,2024-11-04 08:06:32,0,0,2
TX002067,AC00310,258.7,2023-02-22 17:12:15,Debit,Charlotte,D000285,161.71.2.223,M035,ATM,27.0,Student,123.0,1.0,1358.37,2024-11-04 08:06:36,2,0,0
TX002070,AC00080,63.75999999999999,2023-06-27 17:44:24,Debit,San Antonio,D000211,134.222.122.238,M002,ATM,69.0,Retired,100.0,1.0,4980.26,2024-11-04 08:10:22,1,3,6
